Timestamp,Sensor_id_s,ax,ay,az,mx,my,mz,gx,gy,gz,Sensor_id_e
1644541139.6678753,1,-6.07,7.49,0.79,0.00,0.00,0.00,-0.00,0.04,0.01,1
1644541139.6688757,2,7.02,0.89,6.93,0.00,0.00,0.00,-0.00,0.02,0.02,2
1644541139.6688757,1,-6.07,7.49,0.79,0.00,0.00,0.00,-0.03,0.04,0.01,1
1644541139.669878,2,7.13,0.76,6.93,0.00,0.00,0.00,-0.00,0.04,0.03,2
1644541139.6708758,1,-6.02,7.53,0.64,0.00,0.00,0.00,-0.03,0.03,0.02,1
1644541139.671876,2,7.07,0.70,7.01,0.00,0.00,0.00,0.00,0.04,0.02,2
1644541139.671876,1,-6.02,7.53,0.64,0.00,0.00,0.00,-0.02,0.02,0.01,1
1644541139.6728761,2,7.07,0.70,7.01,0.00,0.00,0.00,0.01,0.03,0.01,2
1644541139.6738765,1,-6.06,7.56,0.63,0.00,0.00,0.00,-0.01,-0.00,0.01,1
1644541139.6738765,2,7.00,0.68,7.14,0.00,0.00,0.00,-0.00,0.01,0.01,2
1644541139.674877,1,-6.09,7.62,0.61,0.00,0.00,0.00,0.00,-0.01,-0.00,1
1644541139.6758773,2,7.05,0.71,7.13,0.00,0.00,0.00,-0.00,-0.01,-0.01,2
1644541139.676877,1,-6.09,7.62,0.61,0.00,0.00,0.00,0.00,-0.02,-0.00,1
1644541139.676877,2,7.05,0.71,7.13,0.00,0.00,0.00,0.00,-0.04,-0.01,2
1644541139.6778774,1,-6.08,7.62,0.78,0.00,0.00,0.00,-0.01,-0.02,0.00,1
1644541139.6788774,2,7.02,0.70,7.04,0.00,0.00,0.00,-0.02,-0.04,-0.00,2
1644541139.6798775,1,-6.07,7.61,0.77,0.00,0.00,0.00,-0.02,-0.01,0.00,1
1644541139.680878,2,7.02,0.70,7.04,0.00,0.00,0.00,-0.03,-0.04,0.00,2
1644541139.680878,1,-6.07,7.61,0.77,0.00,0.00,0.00,-0.02,-0.01,0.01,1
1644541139.6818783,2,7.06,0.77,6.92,0.00,0.00,0.00,-0.02,-0.02,0.01,2
1644541139.6828785,1,-6.06,7.51,0.70,0.00,0.00,0.00,-0.02,0.01,0.01,1
1644541139.6828785,2,6.98,0.63,6.77,0.00,0.00,0.00,-0.02,-0.01,0.02,2
1644541139.6838787,1,-6.06,7.51,0.70,0.00,0.00,0.00,-0.02,0.02,0.00,1
1644541139.6848788,2,6.98,0.63,6.77,0.00,0.00,0.00,-0.01,-0.00,0.02,2
1644541139.6858792,1,-6.03,7.55,0.68,0.00,0.00,0.00,-0.00,0.03,0.00,1
1644541139.6868792,2,6.94,0.60,6.86,0.00,0.00,0.00,-0.01,0.02,0.02,2
1644541139.6868792,1,-6.07,7.58,0.66,0.00,0.00,0.00,0.01,0.03,-0.00,1
1644541139.6878796,2,7.03,0.72,7.08,0.00,0.00,0.00,-0.02,0.02,0.02,2
1644541139.68888,1,-6.07,7.58,0.66,0.00,0.00,0.00,0.02,0.03,-0.00,1
1644541139.6898801,2,7.03,0.72,7.08,0.00,0.00,0.00,-0.05,0.03,0.02,2
1644541139.6898801,1,-6.03,7.54,0.54,0.00,0.00,0.00,0.03,0.03,-0.01,1
1644541139.6908808,2,6.96,0.73,7.03,0.00,0.00,0.00,-0.06,0.04,0.02,2
1644541139.6918805,1,-6.03,7.54,0.54,0.00,0.00,0.00,0.01,-0.00,-0.00,1
1644541139.6918805,2,6.96,0.73,7.03,0.00,0.00,0.00,-0.05,0.04,0.02,2
1644541139.6928806,1,-6.01,7.55,0.62,0.00,0.00,0.00,-0.00,-0.02,-0.00,1
1644541139.6938808,2,6.90,0.80,6.98,0.00,0.00,0.00,-0.03,0.00,0.02,2
1644541139.694881,1,-5.95,7.45,0.69,0.00,0.00,0.00,-0.01,-0.03,0.00,1
1644541139.694881,2,6.89,0.80,6.91,0.00,0.00,0.00,-0.02,0.00,0.01,2
1644541139.6958818,1,-5.95,7.45,0.69,0.00,0.00,0.00,-0.00,-0.02,0.01,1
1644541139.6968818,2,6.89,0.80,6.91,0.00,0.00,0.00,-0.02,0.00,0.02,2
1644541139.6978822,1,-6.06,7.53,0.67,0.00,0.00,0.00,0.00,-0.02,0.00,1
1644541139.6978822,2,6.90,0.80,6.89,0.00,0.00,0.00,-0.02,0.02,0.03,2
1644541139.698882,1,-5.99,7.55,0.79,0.00,0.00,0.00,0.02,0.01,0.00,1
1644541139.6998825,2,6.90,0.80,6.89,0.00,0.00,0.00,-0.02,0.04,0.04,2
1644541139.7008827,1,-5.99,7.55,0.79,0.00,0.00,0.00,0.01,0.02,-0.00,1
1644541139.7018826,2,6.87,0.76,6.90,0.00,0.00,0.00,-0.02,0.05,0.05,2
1644541139.7018826,1,-5.93,7.48,0.75,0.00,0.00,0.00,0.01,0.01,-0.01,1
1644541139.7028828,2,6.87,0.76,6.90,0.00,0.00,0.00,-0.02,0.07,0.04,2
1644541139.703883,1,-5.93,7.48,0.75,0.00,0.00,0.00,0.01,0.00,0.00,1
1644541139.703883,2,6.87,0.76,6.90,0.00,0.00,0.00,-0.02,0.07,0.03,2
1644541139.7048833,1,-5.91,7.35,0.79,0.00,0.00,0.00,0.02,0.00,0.02,1
1644541139.705884,2,6.78,0.71,7.00,0.00,0.00,0.00,-0.02,0.06,0.03,2
1644541139.706884,1,-6.03,7.34,0.90,0.00,0.00,0.00,0.01,-0.00,0.03,1
1644541139.706884,2,6.84,0.79,7.01,0.00,0.00,0.00,-0.02,0.05,0.01,2
1644541139.7078843,1,-6.03,7.34,0.90,0.00,0.00,0.00,-0.02,-0.01,0.04,1
1644541139.7088842,2,6.84,0.79,7.01,0.00,0.00,0.00,-0.01,0.04,0.00,2
1644541139.7088842,1,-5.98,7.53,0.87,0.00,0.00,0.00,-0.03,-0.01,0.03,1
1644541139.7098844,2,6.86,0.79,6.95,0.00,0.00,0.00,0.01,0.01,-0.00,2
1644541139.7108846,1,-6.01,7.58,0.91,0.00,0.00,0.00,-0.02,-0.01,0.03,1
1644541139.7118847,2,6.86,0.79,6.95,0.00,0.00,0.00,0.01,0.02,-0.00,2
1644541139.7118847,1,-6.01,7.58,0.91,0.00,0.00,0.00,-0.01,0.02,0.03,1
1644541139.7128851,2,6.96,0.75,7.01,0.00,0.00,0.00,-0.00,0.03,0.00,2
1644541139.7138855,1,-5.97,7.59,0.89,0.00,0.00,0.00,-0.01,0.03,0.03,1
1644541139.7148857,2,7.03,0.70,7.07,0.00,0.00,0.00,-0.01,0.04,0.00,2
1644541139.7148857,1,-5.97,7.59,0.89,0.00,0.00,000,0.02,-0..05,-0.17,-0.09,1
1644541139.7158864,1,-6.76,7.58,1.12,0.00,0.00,0.00,-0.12,0.12,-0.05,1
1644541139.716886,2,7.90,0.60,5.73,0.00,0.00,0.00,0.02,-0.14,-0.08,2
1644541139.717887,1,-6.74,7.34,0.83,0.00,0.00,0.00,-0.09,0.18,-0.09,1
1644541139.717887,2,7.86,0.90,5.70,0.00,0.00,0.00,-0.03,-0.09,-0.08,2
1644541139.7188864,1,-6.74,7.34,0.83,0.00,0.00,0.00,-0.09,0.19,-0.10,1
1644541139.7198868,2,7.83,0.94,5.63,0.00,0.00,0.00,-0.07,-0.05,-0.08,2
1644541139.7208867,1,-6.63,6.99,0.60,0.00,0.00,0.00,0.01,0.17,-0.11,1
1644541139.7208867,2,7.83,0.94,5.63,0.00,0.00,0.00,-0.11,-0.03,-0.07,2
1644541139.7218874,1,-6.63,6.99,0.60,0.00,0.00,0.00,0.06,0.14,-0.09,1
1644541139.7228875,2,7.88,1.15,5.45,0.00,0.00,0.00,-0.09,-0.05,-0.09,2
1644541139.7238877,1,-6.65,6.95,0.64,0.00,0.00,0.00,0.07,0.10,-0.07,1
1644541139.7238877,2,8.05,1.27,5.09,0.00,0.00,0.00,-0.00,-0.07,-0.08,2
1644541139.7248878,1,-6.59,6.86,0.73,0.00,0.00,0.00,0.08,0.06,-0.05,1
1644541139.7258883,2,8.05,1.27,5.09,0.00,0.00,0.00,0.06,-0.09,-0.07,2
1644541139.7268884,1,-6.59,6.86,0.73,0.00,0.00,0.00,0.08,0.00,-0.04,1
1644541139.7278886,2,7.98,1.41,5.11,0.00,0.00,0.00,0.09,-0.16,-0.07,2
1644541139.7278886,1,-6.68,6.95,0.82,0.00,0.00,0.00,0.10,-0.03,-0.04,1
1644541139.7288888,2,7.98,1.41,5.11,0.00,0.00,0.00,0.15,-0.16,-0.07,2
1644541139.729889,1,-6.67,7.09,0.87,0.00,0.00,0.00,0.12,-0.06,-0.06,1
1644541139.7308893,2,8.22,1.08,5.04,0.00,0.00,0.00,0.33,-0.19,-0.04,2
1644541139.7308893,1,-6.67,7.09,0.87,0.00,0.00,0.00,0.17,-0.08,-0.08,1
1644541139.7318895,2,8.37,1.00,5.57,0.00,0.00,0.00,0.35,-0.22,0.02,2
1644541139.7368906,1,-6.67,7.09,1.19,0.00,0.00,0.00,0.22,-0.06,-0.09,1
1644541139.7408917,2,8.37,1.00,5.57,0.00,0.00,0.00,0.31,-0.26,0.04,2
1644541139.7488933,1,-6.67,7.09,1.19,0.00,0.00,0.00,0.26,-0.05,-0.11,1
1644541139.7528942,2,8.13,1.14,5.87,0.00,0.00,0.00,0.22,-0.22,0.06,2
1644541139.760896,1,-6.68,7.06,1.35,0.00,0.00,0.00,0.27,-0.05,-0.11,1
1644541139.7648969,2,8.63,1.20,5.80,0.00,0.00,0.00,0.41,-0.19,-0.04,2
1644541139.769898,1,-6.60,6.97,1.62,0.00,0.00,0.00,0.30,-0.05,-0.13,1
1644541139.7768996,2,8.63,1.20,5.80,0.00,0.00,0.00,0.37,-0.02,0.09,2
1644541139.7819011,1,-6.60,6.97,1.62,0.00,0.00,0.00,0.28,-0.08,-0.13,1
1644541139.7859025,2,8.09,1.58,5.44,0.00,0.00,0.00,0.13,0.09,0.12,2
1644541139.7939036,1,-6.61,6.77,1.77,0.00,0.00,0.00,0.28,-0.11,-0.11,1
1644541139.7979047,2,8.09,1.58,5.44,0.00,0.00,0.00,0.29,0.12,0.18,2
1644541139.806424,1,-6.60,6.87,1.78,0.00,0.00,0.00,0.30,-0.13,-0.11,1
1644541139.8104074,2,8.38,1.04,5.34,0.00,0.00,0.00,0.39,0.12,0.23,2
1644541139.8183684,1,-6.60,6.87,1.78,0.00,0.00,0.00,0.31,-0.13,-0.10,1
1644541139.8229115,2,8.17,1.04,6.01,0.00,0.00,0.00,0.42,0.01,0.27,2
1644541139.826914,1,-6.64,6.99,1.81,0.00,0.00,0.00,0.37,-0.15,-0.14,1
1644541139.8349159,2,8.17,1.04,6.01,0.00,0.00,0.00,0.34,-0.09,0.28,2
1644541139.838916,1,-6.64,6.99,1.81,0.00,0.00,0.00,0.37,-0.17,-0.16,1
1644541139.8439214,2,8.12,0.90,6.00,0.00,0.00,0.00,0.16,-0.10,0.22,2
1644541139.8514895,1,-6.66,6.96,1.83,0.00,0.00,0.00,0.39,-0.16,-0.18,1
1644541139.8554804,2,8.12,0.90,6.00,0.00,0.00,0.00,0.11,-0.08,0.18,2
1644541139.8639286,1,-6.58,6.78,1.95,0.00,0.00,0.00,0.44,-0.12,-0.18,1
1644541139.8675566,2,8.13,0.71,5.55,0.00,0.00,0.00,0.16,-0.08,0.17,2
1644541139.8755276,1,-6.58,6.78,1.95,0.00,0.00,0.00,0.51,-0.07,-0.17,1
1644541139.879529,2,8.13,0.63,5.53,0.00,0.00,0.00,0.23,-0.11,0.15,2
1644541139.8846474,1,-6.72,6.74,1.80,0.00,0.00,0.00,0.58,-0.04,-0.16,1
1644541139.8923364,2,8.13,0.63,5.53,0.00,0.00,0.00,0.27,-0.13,0.14,2
1644541139.8972204,1,-6.73,6.84,1.73,0.00,0.00,0.00,0.59,-0.01,-0.15,1
1644541139.9005702,2,8.09,0.56,5.66,0.00,0.00,0.00,0.28,-0.15,0.11,2
1644541139.9088242,1,-6.73,6.84,1.73,0.00,0.00,0.00,0.58,-0.01,-0.15,1
1644541139.9128416,2,7.97,0.99,6.00,0.00,0.00,0.00,0.18,-0.08,0.06,2
1644541139.9211078,1,-6.78,6.67,2.32,0.00,0.00,0.00,0.65,-0.16,-0.19,1
1644541139.92511,2,7.97,0.99,6.00,0.00,0.00,0.00,0.09,-0.02,0.01,2
1644541139.933421,1,-6.78,6.67,2.32,0.00,0.00,0.00,0.74,-0.29,-0.18,1
1644541139.9374397,2,8.03,0.84,5.85,0.00,0.00,0.00,0.02,0.04,-0.02,2
1644541139.9419897,1,-7.02,6.85,1.36,0.00,0.00,0.00,0.73,-0.29,-0.18,1
1644541139.9492471,2,8.03,0.84,5.85,0.00,0.00,0.00,0.09,0.07,0.02,2
1644541139.953884,1,-6.96,6.57,1.29,0.00,0.00,0.00,0.62,-0.22,-0.11,1
1644541139.9579422,2,8.45,0.61,5.48,0.00,0.00,0.00,0.24,0.04,0.13,2
1644541139.9659462,1,-6.96,6.57,1.29,0.00,0.00,0.00,0.67,-0.21,-0.07,1
1644541139.9699461,2,8.17,0.91,5.65,0.00,0.00,0.00,0.53,-0.01,0.28,2
1644541139.9783118,1,-7.02,6.70,1.48,0.00,0.00,0.00,0.78,-0.28,-0.03,1
1644541139.982444,2,8.17,0.91,5.65,0.00,0.00,0.00,0.55,-0.09,0.27,2
1644541139.9907408,1,-6.83,6.88,1.07,0.00,0.00,0.00,0.86,-0.34,0.01,1
