Timestamp,Sensor_id_s,ax,ay,az,mx,my,mz,gx,gy,gz,Sensor_id_e
1644541129.9478219,2,1.28,-0.24,10.21,0.00,0.00,0.00,0.13,-0.09,0.01,2
1644541129.9488225,1,-0.54,3.44,9.59,0.00,0.00,0.00,0.52,-0.00,-0.07,1
1644541129.949822,2,1.28,-0.24,10.21,0.00,0.00,0.00,0.10,-0.06,0.04,2
1644541129.9508224,1,-0.69,3.45,9.49,0.00,0.00,0.00,0.40,-0.05,-0.05,1
1644541129.9518225,2,1.31,-0.21,10.30,0.00,0.00,0.00,0.08,-0.06,0.07,2
1644541129.9518225,1,-0.83,3.52,9.24,0.00,0.00,0.00,0.35,-0.07,-0.09,1
1644541129.9528227,2,1.31,-0.28,10.16,0.00,0.00,0.00,0.05,-0.05,0.12,2
1644541129.953823,1,-0.83,3.52,9.24,0.00,0.00,0.00,0.38,-0.08,-0.13,1
1644541129.9548233,2,1.31,-0.28,10.16,0.00,0.00,0.00,0.04,-0.05,0.13,2
1644541129.9548233,1,-0.79,3.51,9.32,0.00,0.00,0.00,0.44,-0.06,-0.17,1
1644541129.9558237,2,1.33,-0.21,9.98,0.00,0.00,0.00,0.04,-0.05,0.15,2
1644541129.9568238,1,-0.79,3.68,9.39,0.00,0.00,0.00,0.45,-0.06,-0.18,1
1644541129.957824,2,1.40,-0.08,9.84,0.00,0.00,0.00,0.04,-0.05,0.15,2
1644541129.957824,1,-0.79,3.68,9.39,0.00,0.00,0.00,0.42,-0.01,-0.21,1
1644541129.9588242,2,1.40,-0.08,9.84,0.00,0.00,0.00,0.05,-0.03,0.17,2
1644541129.9598243,1,-0.92,3.88,9.68,0.00,0.00,0.00,0.34,-0.00,-0.22,1
1644541129.9608245,2,1.40,-0.14,9.77,0.00,0.00,0.00,0.07,-0.00,0.19,2
1644541129.9608245,1,-0.92,3.88,9.68,0.00,0.00,0.00,0.23,-0.02,-0.24,1
1644541129.9618247,2,1.40,-0.14,9.77,0.00,0.00,0.00,0.21,-0.00,0.19,2
1644541129.962825,1,-0.84,4.00,9.55,0.00,0.00,0.00,0.15,0.02,-0.26,1
1644541129.9638252,2,1.17,-0.35,9.94,0.00,0.00,0.00,0.28,-0.04,0.14,2
1644541129.9648259,1,-0.80,3.90,9.47,0.00,0.00,0.00,0.11,0.04,-0.27,1
1644541129.9658258,2,1.03,-0.58,10.20,0.00,0.00,0.00,0.31,-0.07,0.11,2
1644541129.9658258,1,-0.80,3.90,9.47,0.00,0.00,0.00,0.01,0.06,-0.24,1
1644541129.966826,2,1.03,-0.58,10.20,0.00,0.00,0.00,0.32,-0.11,0.06,2
1644541129.9678261,1,-0.88,3.56,8.97,0.00,0.00,0.00,0.02,0.08,-0.21,1
1644541129.9688265,2,1.23,-0.46,10.33,0.00,0.00,0.00,0.32,-0.16,0.03,2
1644541129.9688265,1,-0.84,3.50,8.78,0.00,0.00,0.00,0.05,0.10,-0.17,1
1644541129.9698267,2,1.23,-0.46,10.33,0.00,0.00,0.00,0.20,-0.20,0.01,2
1644541129.970827,1,-0.84,3.50,8.78,0.00,0.00,0.00,0.09,0.12,-0.12,1
1644541129.9718273,2,1.34,-0.23,10.28,0.00,0.00,0.00,0.09,-0.16,0.03,2
1644541129.9718273,1,-0.84,3.51,8.37,0.00,0.00,0.00,0.12,0.16,-0.06,1
1644541129.9728274,2,1.43,-0.18,10.19,0.00,0.00,0.00,0.03,-0.14,0.05,2
1644541129.9738276,1,-0.84,3.51,8.37,0.00,0.00,0.00,0.19,0.20,-0.02,1
1644541129.9748278,2,1.43,-0.18,10.19,0.00,0.00,0.00,-0.03,-0.11,0.07,2
1644541129.9748278,1,-0.87,3.40,8.35,0.00,0.00,0.00,0.29,0.25,0.02,1
1644541129.9758282,2,1.42,0.02,10.02,0.00,0.00,0.00,-0.07,-0.10,0.09,2
1644541129.9768283,1,-0.86,3.67,8.41,0.00,0.00,0.00,0.35,0.29,0.06,1
1644541129.9778285,2,1.46,0.08,9.95,0.00,0.00,0.00,-0.14,-0.06,0.12,2
1644541129.9778285,1,-0.86,3.67,8.41,0.00,0.00,0.00,0.32,0.32,0.08,1
1644541129.9788284,2,1.46,0.08,9.95,0.00,0.00,0.00,-0.17,-0.03,0.13,2
1644541129.979829,1,-1.02,4.07,8.60,0.00,0.00,0.00,0.31,0.30,0.07,1
1644541129.9808292,2,1.36,0.21,9.99,0.00,0.00,0.00,-0.18,-0.01,0.13,2
1644541129.9808292,1,-1.09,4.26,8.51,0.00,0.00,0.00,0.31,0.30,0.07,1
1644541129.9818294,2,1.36,0.21,9.99,0.00,0.00,0.00,-0.15,0.03,0.11,2
1644541129.9828296,1,-1.09,4.26,8.51,0.00,0.00,0.00,0.41,0.36,-0.03,1
1644541129.9838297,2,1.58,0.12,9.90,0.00,0.00,0.00,-0.10,-0.03,0.13,2
1644541129.9838297,1,-1.12,4.57,8.67,0.00,0.00,0.00,0.50,0.42,-0.08,1
1644541129.9848301,2,1.73,-0.36,10.07,0.00,0.00,0.00,-0.05,-0.01,0.13,2
1644541129.9858303,1,-1.12,4.57,8.67,0.00,0.00,0.00,0.66,0.50,-0.17,1
1644541129.9868305,2,1.73,-0.36,10.07,0.00,0.00,0.00,-0.04,0.05,0.19,2
1644541129.9868305,1,-1.64,4.66,8.76,0.00,0.00,0.00,0.80,0.55,-0.29,1
1644541129.9878309,2,1.97,-0.72,10.32,0.00,0.00,0.00,0.03,0.04,0.23,2
1644541129.988831,1,-1.68,4.89,9.10,0.00,0.00,0.00,0.83,0.55,-0.32,1
1644541129.9898312,2,1.99,-1.20,10.47,0.00,0.00,0.00,0.08,0.01,0.26,2
1644541129.9898312,1,-1.68,4.89,9.10,0.00,0.00,0.00,0.95,0.48,-0.25,1
1644541129.9908316,2,1.99,-1.20,10.47,0.00,0.00,0.00,0.21,-0.01,0.29,2
1644541129.9918318,1,-1.27,4.76,9.01,0.00,0.00,0.00,1.02,0.49,-0.13,1
1644541129.992832,2,1.96,-1.88,10.30,0.00,0.00,0.00,0.44,-0.06,0.30,2
1644541129.992832,1,-1.27,4.76,9.01,0.00,0.00,0.00,0.88,0.53,-0.11,1
1644541129.993832,2,1.96,-1.88,10.30,0.00,0.00,0.00,0.83,-0.19,0.25,2
1644541129.9948323,1,-1.42,4.02,8.92,0.00,0.00,0.00,0.70,0.47,-0.26,1
1644541129.9958327,2,1.73,-2.33,10.47,0.00,0.00,0.00,0.90,-0.22,0.18,2
1644541129.996833,1,-1.95,3.69,8.98,0.00,0.00,0.00,0.66,0.43,-0.28,1
1644541129.997833,2,1.85,-2.06,11.37,0.00,0.00,0.00,0.87,-0.24,0.15,2
1644541129.997833,1,-1.95,3.69,8.98,0.00,0.00,0.00,0.58,0.17,-0.34,1
1644541129.9988332,2,1.85,-2.06,11.37,0.00,0.00,0.00,0.73,-0.25,0.11,2
1644541129.9998336,1,-1.84,3.93,9.23,0.00,0.00,0.00,0.79,0.29,-0.40,1
1644541130.0008337,2,1.93,-1.56,11.91,0.00,0.00,0.00,0.54,-0.27,0.10,2
1644541130.0008337,1,-1.95,4.44,9.62,0.00,0.00,0.00,1.16,0.57,-0.47,1
1644541130.001834,2,2.48,-0.32,12.21,0.00,0.00,0.00,0.20,-0.49,0.35,2
1644541130.002834,1,-1.95,4.44,9.62,0.00,0.00,0.00,1.52,0.78,-0.40,1
1644541130.0038345,2,2.48,-0.32,12.21,0.00,0.00,0.00,-0.04,-0.51,0.51,2
1644541130.0038345,1,-2.00,4.72,10.23,0.00,0.00,0.00,1.70,0.84,-0.29,1
1644541130.004835,2,1.90,0.04,11.92,0.00,0.00,0.00,-0.24,-0.48,0.57,2
1644541130.0058348,1,-2.28,4.53,10.04,0.00,0.00,0.00,1.68,0.79,-0.25,1
1644541130.006835,2,1.90,0.04,11.92,0.00,0.00,0.00,-0.49,-0.39,0.53,2
1644541130.006835,1,-2.28,4.53,10.04,0.00,0.00,0.00,1.57,0.72,-0.21,1
1644541130.0078354,2,1.26,-0.08,11.51,0.00,0.00,0.00,-0.71,-0.30,0.40,2
1644541130.0088356,1,-2.66,5.20,9.53,0.00,0.00,0.00,1.40,0.69,-0.24,1
1644541130.0098357,2,1.43,-0.23,10.52,0.00,0.00,0.00,-0.81,-0.36,0.16,2
1644541130.0098357,1,-2.66,5.20,9.53,0.00,0.00,0.00,1.12,0.61,-0.21,1
1644541130.010836,2,1.43,-0.23,10.52,0.00,0.00,0.00,-0.62,-0.49,0.13,2
1644541130.011836,1,-2.67,5.37,9.05,0.00,0.00,0.00,0.78,0.47,-0.19,1
1644541130.012837,2,1.82,-0.05,9.42,0.00,0.00,0.00,-0.37,-0.62,0.12,2
1644541130.0138369,1,-2.42,4.73,7.83,0.00,0.00,0.00,0.57,0.32,-0.24,1
1644541130.0148368,2,1.76,-0.39,8.38,0.00,0.00,0.00,-0.08,-0.75,0.08,2
1644541130.0148368,1,-2.42,4.73,7.83,0.00,0.00,0.00,0.59,0.32,-0.40,1
1644541130.0158372,2,1.76,-0.39,8.38,0.00,0.00,0.00,0.23,-0.85,0.03,2
1644541130.0168374,1,-2.42,4.42,8.02,0.00,0.00,0.00,0.83,0.30,-0.39,1
1644541130.0178375,2,2.05,-1.25,7.65,0.00,0.00,0.00,0.57,-0.89,0.03,2
1644541130.0178375,1,-2.12,3.77,7.99,0.00,0.00,0.00,1.00,0.27,-0.36,1
1644541130.0188377,2,2.05,-1.25,7.65,0.00,0.00,0.00,1.11,-0.81,0.10,2
1644541130.0198379,1,-2.12,3.77,7.99,0.00,0.00,0.00,1.04,0.33,-0.32,1
1644541130.0198379,2,1.54,-1.36,8.50,0.00,0.00,0.00,1.14,-0.71,0.06,2
1644541130.0208383,1,-1.70,3.25,8.98,0.00,0.00,0.00,0.96,0.46,-0.25,1
1644541130.0218387,2,1.36,-1.77,9.49,0.00,0.00,0.00,1.05,-0.64,0.03,2
1644541130.0228386,1,-1.70,3.25,8.98,0.00,0.00,0.00,0.74,0.60,-0.21,1
1644541130.0228386,2,1.36,-1.77,9.49,0.00,0.00,0.00,0.80,-0.57,-0.01,2
1644541130.023839,1,-1.37,3.27,9.44,0.00,0.00,0.00,0.48,0.69,-0.10,1
1644541130.0248392,2,1.16,-1.96,9.60,0.00,0.00,0.00,0.41,-0.44,-0.12,2
1644541130.0258393,1,-0.88,2.67,9.35,0.00,0.00,0.00,0.29,0.67,0.04,1
1644541130.0268395,2,1.41,-3.28,7.92,0.00,0.00,0.00,0.20,-0.11,-0.11,2
1644541130.0268395,1,-0.88,2.67,9.35,0.00,0.00,0.00,0.29,0.64,0.12,1
1644541130.0278397,2,1.41,-3.28,7.92,0.00,0.00,0.00,0.71,-0.03,-0.04,2
1644541130.0288408,1,0.03,1.65,9.76,0.00,0.00,0.00,0.32,0.63,0.14,1
1644541130.0298402,2,0.17,-4.50,9.04,0.00,0.00,0.00,1.10,-0.13,-0.07,2
1644541130.0298402,1,0.46,1.12,10.43,0.00,0.00,0.00,1.01,0.77,0.40,1
1644541130.0308406,2,0.17,-4.50,9.04,0.00,0.00,0.00,1.53,-0.35,-0.20,2
1644541130.0318408,1,0.46,1.12,10.43,0.00,0.00,0.00,1.42,1.17,0.64,1
1644541130.032841,2,-0.82,-5.16,11.25,0.00,0.00,0.00,1.74,-0.59,-0.44,2
1644541130.032841,1,1.28,1.38,11.82,0.00,0.00,0.00,1.52,1.62,1.02,1
1644541130.0338411,2,-1.38,-3.77,12.17,0.00,0.00,0.00,1.31,-1.13,-1.27,2
1644541130.0348415,1,1.28,1.38,11.82,0.00,0.00,0.00,1.32,2.05,1.57,1
1644541130.0358415,2,-1.38,-3.77,12.17,0.00,0.00,0.00,1.01,-1.39,-1.82,2
1644541130.0358415,1,0.89,2.51,10.97,0.00,0.00,0.00,1.26,2.14,1.68,1
1644541130.0368416,2,-0.64,-0.77,10.52,0.00,0.00,0.00,0.93,-1.51,-2.15,2
1644541130.037842,1,0.12,5.52,7.69,0.00,0.00,0.00,0.86,2.55,2.38,1
1644541130.0388422,2,0.34,2.85,8.53,0.00,0.00,0.00,0.92,-1.69,-2.56,2
1644541130.0388422,1,0.12,5.52,7.69,0.00,0.00,0.00,0.88,2.43,2.40,1
1644541130.0398424,2,0.34,2.85,8.53,0.00,0.00,0.00,1.11,-1.86,-2.71,2
1644541130.0408428,1,-0.76,8.53,4.86,0.00,0.00,0.00,0.99,2.30,2.42,1
1644541130.041843,2,3.00,4.09,6.77,0.00,0.00,0.00,1.36,-1.81,-2.01,2
1644541130.041843,1,-0.94,9.20,4.64,0.00,0.00,0.00,0.91,2.11,2.31,1
1644541130.042843,2,3.00,4.09,6.77,0.00,0.00,0.00,1.23,-1.63,-1.63,2
1644541130.0438433,1,-0.94,9.20,4.64,0.00,0.00,0.00,0.87,2.04,2.23,1
1644541130.0448437,2,1.81,4.85,7.11,0.00,0.00,0.00,1.01,-1.35,-1.53,2
1644541130.0448437,1,-0.35,9.09,4.05,0.00,0.00,0.00,0.32,1.79,1.83,1
1644541130.045844,2,2.15,5.74,7.99,0.00,0.00,0.00,0.68,-1.00,-1.53,2
1644541130.0468442,1,-0.35,9.09,4.05,0.00,0.00,0.00,0.23,1.82,1.76,1
1644541130.0468442,2,2.15,5.74,7.99,0.00,0.00,0.00,0.27,-0.69,-1.50,2
1644541130.0478444,1,0.03,8.47,2.49,0.00,0.00,0.00,0.80,2.06,1.80,1
1644541130.0488446,2,3.46,7.44,8.32,0.00,0.00,0.00,-0.00,-0.47,-1.41,2
1644541130.0498447,1,-0.22,8.79,-0.10,0.00,0.00,0.00,2.08,2.48,1.86,1
1644541130.0498447,2,3.76,8.16,8.29,0.00,0.00,0.00,-0.34,-0.22,-1.05,2
1644541130.050845,1,-0.22,8.79,-0.10,0.00,0.00,0.00,2.51,2.62,1.85,1
1644541130.051845,2,3.76,8.16,8.29,0.00,0.00,0.00,-0.25,-0.31,-0.86,2
1644541130.0528452,1,-2.00,11.23,-0.71,0.00,0.00,0.00,3.86,2.94,1.48,1
1644541130.0528452,2,4.30,6.93,7.20,0.00,0.00,0.00,-0.09,-0.33,-0.71,2
1644541130.0538454,1,-5.28,11.65,-7.58,0.00,0.00,0.00,3.38,3.36,1.02,1
1644541130.0548458,2,4.30,6.93,7.20,0.00,0.00,0.00,0.81,-0.19,-0.69,2
1644541130.055846,1,-5.28,11.65,-7.58,0.00,0.00,0.00,8.14,9.18,-0.08,1
1644541130.055846,2,-0.04,35.17,12.60,0.00,0.00,0.00,1.59,-0.72,-8.45,2
1644541130.0568461,1,-1.18,-0.73,-23.67,0.00,0.00,0.00,12.90,1.24,0.84,1
1644541130.0578465,2,9.97,17.54,-0.90,0.00,0.00,0.00,6.31,-3.38,-0.00,2
1644541130.0588467,1,-1.18,-0.73,-23.67,0.00,0.00,0.00,7.22,-1.85,0.70,1
1644541130.0598469,2,9.97,17.54,-0.90,0.00,0.00,0.00,2.69,-0.82,1.68,2
1644541130.0598469,1,-3.77,15.10,-5.58,0.00,0.00,0.00,1.65,-0.74,0.26,1
1644541130.0608473,2,4.11,10.31,10.39,0.00,0.00,0.00,0.79,-0.62,1.63,2
1644541130.0618472,1,-4.97,10.74,-1.63,0.00,0.00,0.00,-1.07,-0.36,-0.12,1
1644541130.0628479,2,2.38,4.32,2.80,0.00,0.00,0.00,-1.07,0.33,1.02,2
1644541130.0628479,1,-4.97,10.74,-1.63,0.00,0.00,0.00,-2.58,-0.61,-0.30,1
1644541130.063848,2,2.38,4.32,2.80,0.00,0.00,0.00,-1.79,1.71,0.62,2
1644541130.0648482,1,-2.05,8.88,0.19,0.00,0.00,0.00,-3.34,-0.49,-0.06,1
1644541130.0658484,2,2.74,4.47,7.02,0.00,0.00,0.00,-2.96,2.37,0.94,2
1644541130.0658484,1,-2.21,7.53,1.37,0.00,0.00,0.00,-3.43,-0.41,0.01,1
1644541130.0668488,2,2.74,4.47,7.02,0.00,0.00,0.00,-2.62,2.20,0.58,2
1644541130.0678487,1,-2.21,7.53,1.37,0.00,0.00,0.00,-1.91,0.10,0.24,1
1644541130.0688488,2,1.46,3.17,9.14,0.00,0.00,0.00,-2.11,1.88,-0.03,2
1644541130.0688488,1,-1.82,8.10,1.08,0.00,0.00,0.00,-1.05,0.35,0.41,1
1644541130.069849,1,-3.99,7.89,4.08,0.00,0.00,0.00,-0.18,-0.15,-0.01,1
1644541130.0708492,2,4.84,-0.93,8.61,0.00,0.00,0.00,-0.01,0.00,-0.06,2
1644541130.0718498,1,-4.02,7.92,4.14,0.00,0.00,0.00,-0.21,-0.16,-0.01,1
1644541130.0718498,2,4.84,-0.91,8.50,0.00,0.00,0.00,-0.01,-0.00,-0.06,2
1644541130.07285,1,-3.99,7.90,4.23,0.00,0.00,0.00,-0.20,-0.18,-0.02,1
1644541130.0738502,2,4.90,-0.88,8.57,0.00,0.00,0.00,-0.01,0.01,-0.07,2
1644541130.0748503,1,-3.99,7.90,4.23,0.00,0.00,0.00,-0.19,-0.18,-0.01,1
1644541130.0748503,2,4.90,-0.88,8.57,0.00,0.00,0.00,0.01,0.01,-0.05,2
1644541130.0758505,1,-3.95,7.84,4.36,0.00,0.00,0.00,-0.16,-0.17,-0.01,1
1644541130.0768511,2,4.92,-0.91,8.52,0.00,0.00,0.00,0.03,0.01,-0.04,2
1644541130.077851,1,-3.95,7.84,4.36,0.00,0.00,0.00,-0.18,-0.14,-0.02,1
1644541130.0788512,2,4.92,-0.91,8.52,0.00,0.00,0.00,0.03,0.02,-0.03,2
1644541130.0788512,1,-3.96,7.94,4.39,0.00,0.00,0.00,-0.22,-0.10,-0.04,1
1644541130.0798516,2,4.89,-0.95,8.65,0.00,0.00,0.00,0.03,0.03,-0.01,2
1644541130.0808518,1,-3.96,7.89,4.36,0.00,0.00,0.00,-0.19,-0.08,-0.03,1
1644541130.081852,2,4.94,-0.93,8.76,0.00,0.00,0.00,0.02,0.04,-0.01,2
1644541130.081852,1,-3.96,7.89,4.36,0.00,0.00,0.00,-0.15,-0.04,-0.04,1
1644541130.0828521,2,4.94,-0.93,8.76,0.00,0.00,0.00,0.01,0.05,0.00,2
1644541130.0838523,1,-3.91,7.90,4.30,0.00,0.00,0.00,-0.11,-0.00,-0.05,1
1644541130.0848527,2,4.91,-1.03,8.77,0.00,0.00,0.00,0.01,0.04,-0.01,2
1644541130.0848527,1,-3.95,7.94,4.19,0.00,0.00,0.00,-0.09,0.00,-0.06,1
1644541130.0870788,2,4.86,-1.03,8.79,0.00,0.00,0.00,0.02,0.03,-0.00,2
1644541130.0916626,1,-3.95,7.94,4.19,0.00,0.00,0.00,-0.09,0.01,-0.07,1
1644541130.098673,2,4.86,-1.03,8.79,0.00,0.00,0.00,0.02,0.02,-0.01,2
1644541130.1036763,1,-3.95,7.88,4.17,0.00,0.00,0.00,-0.10,-0.01,-0.09,1
1644541130.1076791,2,4.90,-1.05,8.83,0.00,0.00,0.00,0.02,0.02,-0.01,2
1644541130.1157796,1,-3.95,7.88,4.17,0.00,0.00,0.00,-0.11,-0.04,-0.10,1
1644541130.1197834,2,4.90,-1.05,8.83,0.00,0.00,0.00,0.01,0.02,-0.01,2
1644541130.1280727,1,-4.00,7.79,4.13,0.00,0.00,0.00,-0.11,-0.07,-0.10,1
1644541130.1320763,2,4.91,-1.01,8.85,0.00,0.00,0.00,0.01,0.02,-0.01,2
1644541130.140244,1,-3.96,7.65,4.13,0.00,0.00,0.00,-0.11,-0.07,-0.10,1
1644541130.144245,2,4.80,-1.06,8.89,0.00,0.00,0.00,0.01,0.02,-0.01,2
1644541130.148246,1,-3.96,7.65,4.13,0.00,0.00,0.00,-0.11,-0.07,-0.10,1
1644541130.1566246,2,4.80,-1.06,8.89,0.00,0.00,0.00,0.01,0.01,-0.02,2
1644541130.1608071,1,-3.90,7.51,4.16,0.00,0.00,0.00,-0.10,-0.05,-0.08,1
1644541130.1654868,2,4.78,-1.09,8.87,0.00,0.00,0.00,0.01,-0.00,-0.04,2
1644541130.1730344,1,-3.83,7.43,4.15,0.00,0.00,0.00,-0.06,-0.04,-0.06,1
1644541130.1775062,2,4.78,-1.09,8.87,0.00,0.00,0.00,0.01,-0.01,-0.06,2
1644541130.185514,1,-3.83,7.43,4.15,0.00,0.00,0.00,-0.02,-0.03,-0.04,1
1644541130.1893992,2,4.84,-1.05,8.86,0.00,0.00,0.00,0.03,-0.04,-0.07,2
1644541130.1974187,1,-3.82,7.46,4.15,0.00,0.00,0.00,0.02,-0.02,-0.02,1
1644541130.2009587,2,4.93,-1.06,8.79,0.00,0.00,0.00,0.03,-0.05,-0.07,2
1644541130.2058673,1,-3.82,7.46,4.15,0.00,0.00,0.00,0.06,-0.03,-0.00,1
1644541130.2138855,2,4.93,-1.06,8.79,0.00,0.00,0.00,0.03,-0.05,-0.07,2
1644541130.2178876,1,-3.89,7.57,4.19,0.00,0.00,0.00,0.06,-0.06,-0.00,1
1644541130.2218885,2,4.93,-0.96,8.74,0.00,0.00,0.00,0.02,-0.04,-0.06,2
1644541130.22989,1,-4.01,7.73,4.38,0.00,0.00,0.00,0.03,-0.08,-0.02,1
1644541130.2348912,2,4.92,-0.98,8.75,0.00,0.00,0.00,0.02,-0.05,-0.05,2
1644541130.242893,1,-4.01,7.73,4.38,0.00,0.00,0.00,-0.00,-0.10,-0.04,1
1644541130.246894,2,4.92,-0.98,8.75,0.00,0.00,0.00,0.02,-0.05,-0.04,2
1644541130.2548957,1,-3.99,7.78,4.40,0.00,0.00,0.00,-0.05,-0.09,-0.05,1
1644541130.2588966,2,4.86,-0.94,8.75,0.00,0.00,0.00,0.01,-0.06,-0.05,2
1644541130.2628975,1,-3.95,7.74,4.38,0.00,0.00,0.00,-0.07,-0.07,-0.06,1
1644541130.2709,2,4.86,-0.94,8.75,0.00,0.00,0.00,0.02,-0.06,-0.05,2
1644541130.2759004,1,-3.95,7.74,4.38,0.00,0.00,0.00,-0.07,-0.08,-0.05,1
1644541130.2799015,2,4.90,-0.93,8.65,0.00,0.00,0.00,0.02,-0.07,-0.04,2
1644541130.2879033,1,-3.91,7.67,4.34,0.00,0.00,0.00,-0.03,-0.06,-0.04,1
1644541130.2919042,2,4.89,-0.93,8.63,0.00,0.00,0.00,0.02,-0.07,-0.03,2
1644541130.2999058,1,-3.91,7.67,4.34,0.00,0.00,0.00,0.01,-0.05,-0.04,1
1644541130.303907,2,4.89,-0.93,8.63,0.00,0.00,0.00,0.02,-0.06,-0.01,2
1644541130.311978,1,-3.84,7.60,4.36,0.00,0.00,0.00,0.02,-0.06,-0.03,1
1644541130.316363,2,4.83,-0.91,8.59,0.00,0.00,0.00,0.00,-0.01,-0.01,2
1644541130.3209198,1,-3.92,7.79,4.42,0.00,0.00,0.00,0.01,-0.05,-0.03,1
1644541130.3279364,2,4.82,-1.02,8.66,0.00,0.00,0.00,-0.00,-0.00,-0.00,2
1644541130.332844,1,-3.92,7.79,4.42,0.00,0.00,0.00,0.00,-0.06,-0.04,1
1644541130.3369558,2,4.82,-1.02,8.66,0.00,0.00,0.00,-0.00,0.00,-0.00,2
1644541130.3449574,1,-3.94,7.68,4.49,0.00,0.00,0.00,-0.02,-0.06,-0.04,1
1644541130.3491366,2,4.78,-0.93,8.76,0.00,0.00,0.00,0.01,-0.01,0.00,2
